word	code	tags	ToRCH-freq
仰韶文化	wuyw	➆/ⓦ/ⓣ	0
价值千金	wwtq	ⓣ	0
价值形式	wwga	➆/ⓣ	0
价值观念	wwcw	ⓦ/ⓣ	1
价值规律	wwft	★/➆/ⓦ/ⓣ	1
价值连城	wwlf	★/➆/ⓣ	7
价廉物美	wytu	★/ⓣ	0
价格上涨	wshi	ⓣ	0
价格体系	wswt	ⓦ/ⓣ	0
价格调整	wsyg	ⓣ	0
任人唯亲	wwku	★/➆/ⓦ/ⓣ	0
任人唯贤	wwkj	★/➆/ⓣ	1
任人宰割	wwpp	★/ⓣ	3
任人摆布	wwrd	★/ⓣ	0
任何一方	wwgy	ⓣ	0
任其自然	watq	★/➆/ⓣ	0
任务艰巨	wtca	ⓣ	0
任劳任怨	wawq	★/➆/ⓣ	5
任课教师	wyfj	ⓣ	1
任课老师	wyfj	ⓣ	0
任重道远	wtuf	★/➆/ⓣ	9
仿生建筑	wtvt	➆/ⓣ	0
企业信用	wowe	ⓣ	2
企业倒闭	wowu	ⓣ	0
企业形象	wogq	ⓦ/ⓣ	0
企业法人	woiw	➆/ⓣ	3
企业邮箱	womt	ⓦ/ⓣ	0
企业集团	wowl	ⓦ/ⓣ	4
企足而待	wkdt	➆/ⓣ	0
伉俪情深	wwni	ⓣ	1
伊丽莎白	wgar	ⓦ/ⓣ	7
伊于胡底	wgdy	➆/ⓣ	0
伊斯兰国	waul	ⓦ/ⓣ	1
伊斯兰堡	wauw	★/ⓦ/ⓣ	0
伊斯兰教	wauf	★/➆/ⓦ/ⓣ	119
伊涅斯塔	wiaf	ⓦ/ⓣ	0
伏尔加河	wqli	ⓦ/ⓣ	3
休克疗法	wdui	ⓦ/ⓣ	1
休养生息	wutt	★/➆/ⓣ	1
休息时间	wtju	ⓣ	0
休戚与共	wdga	★/➆/ⓣ	1
休戚相关	wdsu	★/➆/ⓣ	1
休眠火山	whom	➆/ⓦ/ⓣ	0
众人皆醉	wwxs	ⓣ	0
众叛亲离	wuuy	★/➆/ⓣ	0
众口一词	wkgy	★/➆/ⓣ	0
众口铄金	wkqq	★/➆/ⓦ/ⓣ	0
众口难调	wkcy	★/➆/ⓣ	1
众寡悬殊	wpeg	★/ⓣ	0
众志成城	wfdf	★/➆/ⓣ	7
众怒难犯	wvcq	★/ⓣ	1
众所周知	wrmt	★/➆/ⓣ	43
众擎易举	waji	➆/ⓣ	0
众星拱月	wjre	★/ⓣ	0
众星捧月	wjre	★/➆/ⓣ	2
众望所归	wyrj	★/➆/ⓣ	0
众目昭彰	whju	➆/ⓣ	0
众目睽睽	whhh	★/➆/ⓣ	10
众矢之的	wtpr	★/➆/ⓣ	4
众说纷纭	wyxx	★/ⓣ	4
优先发展	wtnn	ⓣ	0
优势互补	wrgp	ⓣ	5
优化组合	wwxw	ⓣ	1
优哉游哉	wfif	ⓣ	2
优异成绩	wndx	ⓣ	0
优惠待遇	wgtj	➆/ⓣ	3
优惠政策	wggt	ⓣ	0
优惠条件	wgtw	ⓣ	0
优抚对象	wrcq	ⓣ	1
优抚工作	wraw	ⓣ	0
优柔寡断	wcpo	★/➆/ⓣ	4
优生优育	wtwy	ⓣ	1
优秀人才	wtwf	ⓣ	0
优秀作品	wtwk	ⓣ	0
优秀分子	wtwb	ⓣ	0
优秀学生	wtit	ⓣ	0
优秀成果	wtdj	ⓣ	1
优秀教师	wtfj	ⓣ	0
优胜劣汰	weii	★/➆/ⓣ	8
优良传统	wywx	ⓣ	0
优良作风	wywm	ⓣ	0
优质产品	wruk	ⓣ	0
优质优价	wrww	ⓣ	2
优质服务	wret	ⓣ	0
伙伴关系	wwut	ⓣ	38
会展中心	wnkn	ⓦ/ⓣ	2
会展经济	wnxi	➆/ⓣ	0
会心一笑	wngt	ⓣ	5
会计准则	wyum	ⓦ/ⓣ	0
会议纪要	wyxs	ⓣ	3
会议议程	wyyt	ⓣ	0
伟大事业	wdgo	ⓣ	0
伟大工程	wdat	ⓣ	0
伟大旗帜	wdym	ⓣ	1
伟大胜利	wdet	ⓣ	0
传为美谈	wyuy	ⓣ	2
传入神经	wtpx	➆/ⓦ/ⓣ	0
传出神经	wbpx	➆/ⓦ/ⓣ	0
传奇人物	wdwt	ⓣ	0
传媒大学	wvdi	ⓦ/ⓣ	0
传宗接代	wprw	★/➆/ⓦ/ⓣ	4
传播方式	wrya	ⓣ	2
传播速度	wrgy	ⓣ	0
传经送宝	wxup	★/ⓣ	0
传统友谊	wxdy	ⓣ	0
传统媒体	wxvw	ⓦ/ⓣ	1
传统观念	wxcw	ⓣ	6
传道授业	wuro	ⓣ	1
伤停补时	wwpj	ⓦ/ⓣ	0
伤天害理	wgpg	★/➆/ⓣ	1
伤心惨目	wnnh	➆/ⓣ	0
伤心欲绝	wnwx	ⓦ/ⓣ	1
伤痕文学	wuyi	★/ⓦ/ⓣ	0
伤筋动骨	wtfm	★/ⓣ	3
伤风败俗	wmmw	★/➆/ⓣ	0
伦理道德	wgut	ⓣ	2
伦琴射线	wgtx	➆/ⓦ/ⓣ	0
伯仲之间	wwpu	★/ⓣ	0
伯仲叔季	wwht	➆/ⓦ/ⓣ	0
伯克希尔	wdqq	ⓣ	1
伯恩施坦	wlyf	ⓦ/ⓣ	4
伶牙俐齿	wawh	★/➆/ⓣ	1
伸头探脑	wure	★/ⓣ	0
伸张正义	wxgy	ⓣ	0
伺服电机	wejs	ⓣ	13
似懂非懂	wndn	★/ⓣ	4
似是而非	wjdd	★/➆/ⓣ	10
似曾相识	wusy	★/ⓦ/ⓣ	16
似笑非笑	wtdt	ⓣ	7
伽达默尔	wdlq	ⓦ/ⓣ	1
伽马射线	wctx	★/➆/ⓦ/ⓣ	1
位置矢量	wltj	ⓣ	1
位高权重	wyst	ⓣ	1
低三下四	wdgl	★/➆/ⓣ	1
低下头去	wguf	ⓣ	1
低人一等	wwgt	➆/ⓣ	3
低俗小说	wwiy	ⓦ/ⓣ	0
低声下气	wfgr	★/➆/ⓣ	1
低头不语	wugy	ⓣ	2
低层住宅	wnwp	➆/ⓣ	0
低气压区	wrda	➆/ⓣ	0
低眉顺眼	wnkh	★/ⓣ	0
低等动物	wtft	★/➆/ⓦ/ⓣ	0
低等植物	wtst	➆/ⓦ/ⓣ	0
低级趣味	wxfk	ⓣ	1
低音提琴	wurg	➆/ⓦ/ⓣ	0
低首下心	wugn	➆/ⓣ	0
住在一起	wdgf	ⓣ	0
住宅小区	wpia	ⓣ	0
住院费用	wbxe	ⓣ	0
体体面面	wwdd	ⓣ	2
体制改革	wrna	ⓣ	2
体力劳动	wlaf	➆/ⓣ	4
体外循环	wqtg	★/➆/ⓣ	0
体大思精	wdlo	➆/ⓣ	0
体无完肤	wfpe	★/➆/ⓣ	2
体系结构	wtxs	ⓦ/ⓣ	0
体育中心	wykn	ⓦ/ⓣ	0
体育事业	wygo	ⓣ	0
体育产业	wyuo	ⓣ	0
体育健儿	wywq	ⓣ	0
体育场馆	wyfq	ⓦ/ⓣ	13
体育彩票	wyes	➆/ⓦ/ⓣ	0
体育比赛	wyxp	ⓦ/ⓣ	0
体育活动	wyif	ⓣ	6
体育用品	wyek	ⓦ/ⓣ	2
体育精神	wyop	ⓦ/ⓣ	0
体育舞蹈	wyrk	➆/ⓦ/ⓣ	0
体育运动	wyff	➆/ⓦ/ⓣ	22
体育道德	wyut	ⓣ	0
体育项目	wyah	ⓦ/ⓣ	0
体育频道	wyhu	ⓣ	0
体贴入微	wmtt	★/ⓣ	1
体验生活	wcti	ⓣ	2
何乐不为	wqgy	ⓣ	1
何去何从	wfww	★/➆/ⓣ	4
何必当初	wnip	★/ⓣ	1
何时何地	wjwf	ⓣ	1
何罪之有	wlpd	★/ⓣ	0
何苦来哉	wagf	ⓣ	0
何足挂齿	wkrh	★/ⓣ	1
余勇可贾	wcss	★/➆/ⓣ	0
余音绕梁	wuxi	★/➆/ⓣ	0
佛口蛇心	wkjn	➆/ⓣ	0
佛头着粪	wuuo	➆/ⓣ	0
佛罗伦萨	wlwa	ⓦ/ⓣ	0
作出评价	wbyw	ⓣ	1
作壁上观	wnhc	★/➆/ⓦ/ⓣ	1
作奸犯科	wvqt	★/➆/ⓦ/ⓣ	1
作威作福	wdwp	★/➆/ⓣ	2
作息时间	wtju	ⓣ	3
作恶多端	wgqu	ⓣ	1
作法自毙	witx	➆/ⓦ/ⓣ	0
作用机制	wesr	ⓦ/ⓣ	8
作者简介	wftw	ⓣ	3
作茧自缚	watx	★/➆/ⓣ	1
作鸟兽散	wqua	ⓣ	1
你争我夺	wqtd	★/ⓣ	0
你情我愿	wntd	ⓣ	1
你来我往	wgtt	★/ⓣ	1
你死我活	wgti	★/➆/ⓦ/ⓣ	1
你追我赶	wwtf	★/ⓣ	3
佳木斯市	wsay	ⓦ/ⓣ	0
佶屈聱牙	wnga	★/➆/ⓣ	0
使用价值	weww	★/➆/ⓦ/ⓣ	0
使用寿命	wedw	ⓣ	0
使用性能	wenc	ⓣ	3
侃侃而谈	wwdy	★/ⓣ	7
例行公事	wtwg	★/➆/ⓣ	5
供不应求	wgyf	★/➆/ⓣ	7
供大于求	wdgf	ⓣ	3
供求关系	wfut	ⓦ/ⓣ	0
供认不讳	wygy	★/ⓣ	1
供过于求	wfgf	★/ⓣ	0
依依不舍	wwgw	★/ⓣ	10
依依惜别	wwnk	★/ⓣ	1
依山傍水	wmwi	★/➆/ⓣ	2
依样葫芦	wsaa	➆/ⓣ	0
依此类推	whor	★/ⓣ	2
依法严惩	wigt	ⓣ	0
依法办事	wilg	ⓣ	5
依法处理	witg	ⓣ	0
依法查处	wist	ⓣ	0
依法治国	wiil	ⓦ/ⓣ	2
依法治理	wiig	ⓦ/ⓣ	1
依法行政	witg	ⓦ/ⓣ	0
依法追究	wiwp	ⓣ	0
依然如故	wqvd	★/ⓣ	1
依然故我	wqdt	★/➆/ⓣ	2
依稀可见	wtsm	ⓣ	3
依靠人民	wtwn	ⓣ	0
依靠群众	wtvw	ⓣ	0
侠肝义胆	weye	★/➆/ⓣ	0
侥幸心理	wfng	ⓦ/ⓣ	0
侦察卫星	wpbj	★/ⓦ/ⓣ	0
侦探小说	wriy	★/➆/ⓦ/ⓣ	4
侧目而视	whdp	★/ⓣ	0
侵吞公款	wgwf	ⓦ/ⓣ	1
侵权行为	wsty	ⓦ/ⓣ	0
便宜从事	wpwg	➆/ⓣ	0
便宜行事	wptg	★/➆/ⓣ	0
便民服务	wnet	ⓣ	0
促膝谈心	weyn	★/ⓣ	1
促进作用	wfwe	ⓣ	1
俄罗斯族	wlay	★/➆/ⓦ/ⓣ	1
俄耳甫斯	wbga	ⓦ/ⓣ	2
俊男靓女	wlgv	ⓣ	1
俗不可耐	wgsd	★/➆/ⓣ	0
保健食品	wwwk	ⓦ/ⓣ	2
保加利亚	wltg	ⓦ/ⓣ	8
保卫祖国	wbpl	ⓣ	0
保外就医	wqya	★/➆/ⓦ/ⓣ	6
保存实力	wdpl	ⓣ	1
保守主义	wpyy	★/ⓦ/ⓣ	7
保家卫国	wpbl	ⓣ	2
保护主义	wryy	ⓦ/ⓣ	29
保护关税	wrut	➆/ⓣ	0
保护措施	wrry	ⓣ	2
保护环境	wrgf	ⓣ	0
保持一致	wrgg	ⓣ	0
保持沉默	wril	ⓦ/ⓣ	7
保持稳定	wrtp	ⓣ	0
保持联系	wrbt	ⓣ	2
保留剧目	wqnh	➆/ⓣ	4
保证供应	wywy	ⓣ	0
保证质量	wyrj	ⓣ	0
保质保量	wrwj	★/ⓣ	0
保险公司	wbwn	➆/ⓦ/ⓣ	29
保险系数	wbto	★/ⓣ	0
保险费率	wbxy	ⓣ	0
保险金额	wbqp	➆/ⓣ	0
保障机制	wbsr	ⓣ	0
保驾护航	wlrt	★/ⓣ	3
信以为真	wnyf	★/ⓣ	1
信任投票	wwrs	★/➆/ⓦ/ⓣ	0
信口开河	wkgi	★/➆/ⓣ	0
信口雌黄	wkha	★/➆/ⓦ/ⓣ	0
信心十足	wnfk	ⓣ	1
信心百倍	wndw	ⓣ	1
信息中心	wtkn	ⓦ/ⓣ	2
信息产业	wtuo	➆/ⓦ/ⓣ	0
信息内容	wtmp	ⓣ	0
信息加工	wtla	ⓣ	1
信息反馈	wtrq	ⓣ	0
信息处理	wttg	ⓦ/ⓣ	3
信息安全	wtpw	ⓦ/ⓣ	0
信息工程	wtat	ⓦ/ⓣ	0
信息技术	wtrs	★/ⓦ/ⓣ	1
信息时代	wtjw	➆/ⓦ/ⓣ	1
信息检索	wtsf	ⓦ/ⓣ	0
信息爆炸	wtoo	ⓦ/ⓣ	1
信息社会	wtpw	★/ⓦ/ⓣ	4
信息科学	wtti	➆/ⓦ/ⓣ	1
信息管理	wttg	ⓦ/ⓣ	0
信息系统	wttx	ⓦ/ⓣ	0
信息网络	wtmx	ⓣ	0
信息革命	wtaw	ⓦ/ⓣ	2
信手拈来	wrrg	★/➆/ⓣ	6
信托公司	wrwn	ⓦ/ⓣ	1
信用贷款	wewf	ⓣ	0
信而有征	wddt	★/➆/ⓣ	0
信誓旦旦	wrjj	★/➆/ⓣ	5
信贷资金	wwuq	ⓣ	1
信赏必罚	winl	★/➆/ⓣ	0
信马由缰	wcmx	★/➆/ⓣ	4
修修补补	wwpp	ⓣ	1
修改意见	wnum	ⓣ	0
修改草案	wnap	ⓣ	1
修旧利废	whty	★/➆/ⓣ	0
修正主义	wgyy	★/➆/ⓦ/ⓣ	6
修身养性	wtun	★/ⓣ	5
修辞手法	wtri	ⓦ/ⓣ	0
俯仰之间	wwpu	➆/ⓣ	0
俯仰由人	wwmw	➆/ⓣ	0
俯拾即是	wrvj	★/➆/ⓣ	0
俯拾皆是	wrxj	★/➆/ⓣ	1
俯首帖耳	wumb	★/➆/ⓣ	0
俯首称臣	wuta	ⓣ	1
俯首贴耳	wumb	➆/ⓣ	0
倒买倒卖	wnwf	★/➆/ⓣ	1
倒打一耙	wrgd	★/➆/ⓣ	0
倒果为因	wjyl	★/ⓦ/ⓣ	0
倒海翻江	witi	➆/ⓣ	1
倒背如流	wuvi	★/➆/ⓣ	4
倒行逆施	wtuy	★/➆/ⓦ/ⓣ	2
倔头倔脑	wuwe	➆/ⓣ	0
倘来之物	wgpt	➆/ⓣ	0
候补委员	wptk	ⓣ	2
倚老卖老	wfff	★/➆/ⓣ	4
倚马千言	wcty	➆/ⓣ	0
倚马可待	wcst	➆/ⓣ	0
借刀杀人	wvqw	★/➆/ⓦ/ⓣ	5
借古讽今	wdyw	★/➆/ⓣ	0
借尸还魂	wngf	★/➆/ⓦ/ⓣ	0
借景抒情	wjrn	ⓣ	1
借此机会	whsw	ⓣ	10
借水行舟	witt	➆/ⓣ	0
借花献佛	wafw	★/➆/ⓣ	0
借酒浇愁	wiit	★/ⓣ	0
借题发挥	wjnr	★/➆/ⓣ	0
借风使船	wmwt	➆/ⓣ	0
借鸡生蛋	wctn	★/➆/ⓣ	0
债券市场	wuyf	ⓦ/ⓣ	0
债台高筑	wcyt	★/➆/ⓦ/ⓣ	1
值不值得	wgwt	ⓣ	0
值得一提	wtgr	ⓣ	3
值得一看	wtgr	ⓣ	0
值得注意	wtiu	ⓣ	3
倾其所有	ward	ⓣ	0
倾国倾城	wlwf	★/ⓦ/ⓣ	1
倾城倾国	wfwl	★/➆/ⓦ/ⓣ	0
倾家荡产	wpau	★/➆/ⓣ	3
倾巢出动	wvbf	★/ⓦ/ⓣ	1
倾巢而出	wvdb	★/ⓦ/ⓣ	0
倾盆大雨	wwdf	★/ⓦ/ⓣ	3
倾箱倒箧	wtwt	➆/ⓣ	0
偃旗息鼓	wytf	★/➆/ⓣ	5
偃武修文	wgwy	★/➆/ⓣ	0
假仁假义	wwwy	★/➆/ⓣ	0
假以时日	wnjj	➆/ⓣ	0
假公济私	wwit	★/➆/ⓣ	1
假冒伪劣	wjwi	★/ⓦ/ⓣ	3
假性近视	wnrp	➆/ⓦ/ⓣ	0
假戏真做	wcfw	★/➆/ⓣ	0
假日经济	wjxi	★/➆/ⓣ	0
假模假式	wswa	★/➆/ⓣ	1
假模假样	wsws	➆/ⓣ	0
假洋鬼子	wirb	★/ⓦ/ⓣ	0
偏利共栖	wtas	➆/ⓦ	0
偏利共生	wtat	➆/ⓦ/ⓣ	0
偏听偏信	wkww	★/➆/ⓣ	0
偏心眼儿	wnhq	★/➆/ⓣ	0
做贼心虚	wmnh	★/➆/ⓣ	2
停不下来	wggg	ⓣ	0
停止不前	whgu	ⓣ	0
停滞不前	wigu	ⓣ	4
停薪留职	waqb	★/ⓣ	3
健健康康	wwyy	ⓣ	1
健康成长	wydt	ⓣ	1
健康状况	wyuu	ⓣ	5
健步如飞	whvn	★/ⓣ	1
健美运动	wuff	➆/ⓦ/ⓣ	2
偶一为之	wgyp	★/ⓣ	3
偷偷摸摸	wwrr	★/➆/ⓣ	9
偷天换日	wgrj	★/➆/ⓦ/ⓣ	1
偷奸取巧	wvba	➆/ⓣ	0
偷奸耍滑	wvdi	➆/ⓣ	2
偷工减料	wauo	★/➆/ⓦ/ⓣ	7
偷梁换柱	wirs	★/➆/ⓦ/ⓣ	0
偷税漏税	wtit	ⓣ	1
偷鸡摸狗	wcrq	★/➆/ⓣ	0
傍人门户	wwuy	➆/ⓣ	0
催人奋进	wwdf	ⓣ	4
催人泪下	wwig	★/➆/ⓣ	3
催化作用	wwwe	ⓦ/ⓣ	1
傲然挺立	wqru	ⓣ	1
傻大黑粗	wdlo	★/ⓣ	0
傻头傻脑	wuwe	★/ⓣ	1
傻瓜相机	wrss	★/➆/ⓦ/ⓣ	0
傻里傻气	wjwr	★/ⓣ	1
像模像样	wsws	★/➆/ⓣ	7
僧多粥少	wqxi	★/➆/ⓣ	1
儒家思想	wpls	ⓦ/ⓣ	3
儒家文化	wpyw	ⓦ/ⓣ	0
儒家经典	wpxm	ⓦ/ⓣ	3
儒林外史	wsqk	ⓦ/ⓣ	1
儿女亲家	qvup	★/ⓣ	1
儿女情长	qvnt	★/ⓦ/ⓣ	3
儿媳妇儿	qvvq	★/➆/ⓣ	0
儿童乐园	quql	ⓦ/ⓣ	1
儿童文学	quyi	➆/ⓦ/ⓣ	21
元元本本	ffss	➆/ⓣ	0
元素符号	fgtk	➆/ⓦ/ⓣ	0
元谋猿人	fyqw	➆/ⓦ/ⓣ	0
兄弟姐妹	kuvv	ⓦ/ⓣ	3
兄弟阋墙	kuuf	★/➆/ⓣ	0
充分体现	ywwg	ⓣ	0
充分准备	ywut	ⓣ	0
充分利用	ywte	ⓣ	0
充分反映	ywrj	ⓣ	1
充分发扬	ywnr	ⓣ	0
充分发挥	ywnr	ⓣ	0
充分条件	ywtw	ⓦ/ⓣ	3
充分考虑	ywfh	ⓣ	1
充分肯定	ywhp	ⓣ	1
充分行使	ywtw	ⓣ	0
充分证明	ywyj	ⓣ	0
充分说明	ywyj	ⓣ	0
充满信心	yiwn	ⓣ	0
充满希望	yiqy	ⓣ	0
充满活力	yiil	ⓣ	0
充满生机	yits	ⓣ	0
充耳不闻	ybgu	★/➆/ⓣ	2
先入为主	ttyy	★/➆/ⓣ	3
先决条件	tutw	ⓦ/ⓣ	8
先发制人	tnrw	★/➆/ⓣ	4
先声夺人	tfdw	★/➆/ⓦ/ⓣ	1
先天不足	tggk	★/➆/ⓣ	3
先意承志	tubf	★/➆/ⓣ	0
先斩后奏	tlrd	★/➆/ⓣ	1
先来后到	tgrg	★/➆/ⓣ	1
先睹为快	thyn	★/➆/ⓣ	1
先知先觉	ttti	★/ⓣ	2
先礼后兵	tprr	★/➆/ⓣ	0
先见之明	tmpj	★/➆/ⓦ/ⓣ	2
先走一步	tfgh	ⓣ	1
先进个人	tfww	ⓣ	0
先进事迹	tfgy	ⓣ	0
先进武器	tfgk	ⓣ	0
先进经验	tfxc	ⓣ	1
先进集体	tfww	ⓣ	0
光伏效应	iwuy	➆/ⓦ/ⓣ	0
光前裕后	iupr	➆/ⓣ	0
光化作用	iwwe	➆	0
光可鉴人	isjw	★/ⓣ	1
光合作用	iwwe	★/➆/ⓦ/ⓣ	8
光天化日	igwj	★/➆/ⓦ/ⓣ	4
光学玻璃	iigg	➆/ⓦ/ⓣ	0
光宗耀祖	ipip	★/➆/ⓣ	6
光导纤维	inxx	★/➆/ⓦ/ⓣ	0
光彩夺目	iedh	★/ⓣ	7
光彩照人	iejw	★/➆/ⓣ	5
光怪陆离	inby	★/➆/ⓣ	6
光明大道	ijdu	ⓦ/ⓣ	3
光明正大	ijgd	★/➆/ⓣ	4
光明磊落	ijda	★/➆/ⓣ	4
光杆司令	isnw	ⓣ	1
光盘行动	ittf	➆/ⓦ/ⓣ	0
光纤通信	ixcw	ⓦ/ⓣ	1
光芒万丈	iadd	ⓦ/ⓣ	1
光芒四射	ialt	ⓣ	3
光荣传统	iawx	ⓣ	0
光解作用	iqwe	➆/ⓣ	0
光说不练	iygx	ⓣ	0
光辉灿烂	iioo	★/ⓣ	1
光风霁月	imfe	➆/ⓣ	0
光鲜亮丽	iqyg	ⓣ	0
克什米尔	dwoq	ⓦ/ⓣ	1
克利福德	dtpt	ⓦ/ⓣ	7
克劳福德	dapt	ⓦ/ⓣ	0
克勤克俭	dadw	★/➆/ⓣ	0
克尽职守	dnbp	★/ⓣ	0
克己奉公	dndw	★/➆/ⓣ	0
克敌制胜	dtre	★/➆/ⓣ	2
克服困难	delc	ⓣ	0
克莱斯勒	daaa	ⓦ/ⓣ	3
克里夫兰	djfu	ⓦ/ⓣ	0
克里斯蒂	djaa	ⓦ/ⓣ	0
克里米亚	djog	ⓦ/ⓣ	1
免疫系统	qutx	ⓦ/ⓣ	0
免费午餐	qxth	➆/ⓦ/ⓣ	0
兔死狐悲	qgqd	★/➆/ⓣ	1
兔死狗烹	qgqy	★/➆/ⓣ	0
党同伐异	imwn	★/➆/ⓦ/ⓣ	1
党员干部	ikfu	ⓣ	0
党和人民	itwn	ⓣ	0
党和国家	itlp	ⓦ/ⓣ	0
党和政府	itgy	ⓣ	2
党外人士	iqwf	ⓦ/ⓣ	0
党委书记	itny	ⓦ/ⓣ	17
党性修养	inwu	ⓣ	0
党政军民	igpn	ⓣ	1
党政工团	igal	★/ⓣ	0
党政机关	igsu	ⓣ	13
党的建设	irvy	ⓣ	0
党的性质	irnr	ⓣ	0
党的政策	irgt	ⓣ	0
党的领导	irwn	ⓣ	0
党纪国法	ixli	ⓣ	3
党纪政纪	ixgx	ⓣ	3
党组书记	ixny	ⓦ/ⓣ	0
党风廉政	imyg	ⓣ	0
兜兜裤儿	qqpq	➆	0
兜头盖脸	quue	➆/ⓣ	0
兢兢业业	ddoo	★/➆/ⓣ	8
入不敷出	tggb	★/➆/ⓣ	1
入主出奴	tybv	➆/ⓣ	0
入乡随乡	txbx	➆/ⓣ	0
入乡随俗	txbw	★/➆/ⓣ	1
入国问禁	tlus	➆/ⓣ	0
入境问俗	tfuw	➆/ⓣ	0
入学考试	tify	ⓦ/ⓣ	2
入情入理	tntg	★/➆/ⓣ	0
入木三分	tsdw	★/➆/ⓣ	2
全会精神	wwop	ⓣ	0
全体会议	wwwy	ⓣ	6
全体同学	wwmi	ⓣ	0
全党全国	wiwl	ⓣ	0
全党同志	wimf	ⓣ	0
全军覆没	wpsi	ⓣ	7
全副武装	wggu	ⓣ	1
全力以赴	wlnf	★/➆/ⓣ	36
全力支持	wlfr	ⓣ	0
全国人大	wlwd	ⓦ/ⓣ	53
全国冠军	wlpp	ⓣ	0
全国妇联	wlvb	ⓦ/ⓣ	1
全国政协	wlgf	ⓦ/ⓣ	52
全始全终	wvwx	★/➆/ⓣ	0
全心全意	wnwu	★/➆/ⓦ/ⓣ	13
全息照相	wtjs	➆/ⓦ/ⓣ	0
全文检索	wysf	ⓦ/ⓣ	0
全权代表	wswg	➆/ⓣ	0
全权大使	wsdw	★/ⓣ	2
全民公决	wnwu	★/ⓦ/ⓣ	1
全然不同	wqgm	ⓣ	1
全盘否定	wtgp	ⓣ	1
全知全能	wtwc	★/➆/ⓦ/ⓣ	0
全神贯注	wpxi	★/➆/ⓣ	5
全科医生	wtat	★/➆/ⓦ/ⓣ	0
全职太太	wbdd	➆/ⓦ/ⓣ	0
全能运动	wcff	➆/ⓣ	0
全部都是	wufj	ⓣ	1
全面发展	wdnn	ⓣ	22
全面实现	wdpg	ⓣ	0
全面推广	wdry	ⓣ	0
全面推行	wdrt	ⓣ	0
全面提高	wdry	ⓣ	0
全面落实	wdap	ⓣ	0
全面解决	wdqu	ⓣ	0
八万四千	wdlt	ⓣ	2
八仙过海	wwfi	★/➆/ⓦ/ⓣ	4
八十年代	wfrw	ⓦ/ⓣ	6
八国联军	wlbp	➆/ⓦ/ⓣ	5
八拜之交	wrpu	★/➆/ⓦ/ⓣ	1
八方支援	wyfr	ⓣ	2
八角茴香	wqat	➆/ⓦ/ⓣ	0
八面威风	wddm	★/➆/ⓦ/ⓣ	0
八面玲珑	wdgg	★/➆/ⓣ	0
八项规定	wafp	➆/ⓦ/ⓣ	0
公之于世	wpga	★/ⓣ	0
公之于众	wpgw	★/ⓣ	3
公事公办	wgwl	★/➆/ⓣ	4
公交线路	wuxk	ⓣ	0
公交车站	wulu	ⓦ/ⓣ	0
公众人物	wwwt	➆/ⓦ/ⓣ	11
公共事务	wagt	ⓦ/ⓣ	1
公共交通	wauc	ⓦ/ⓣ	0
公共关系	waut	★/➆/ⓦ/ⓣ	1
公共利益	watu	ⓦ/ⓣ	1
公共卫生	wabt	ⓦ/ⓣ	4
公共厕所	wadr	★/ⓦ/ⓣ	0
公共场所	wafr	ⓦ/ⓣ	30
公共安全	wapw	ⓦ/ⓣ	0
公共建筑	wavt	ⓣ	0
公共政策	wagt	ⓦ/ⓣ	3
公共服务	waet	ⓦ/ⓣ	4
公共汽车	wail	★/➆/ⓦ/ⓣ	3
公共积累	watl	➆/ⓣ	0
公共绿地	waxf	ⓣ	0
公共英语	waay	ⓣ	0
公共设施	wayy	ⓦ/ⓣ	0
公司法人	wniw	ⓦ/ⓣ	0
公司章程	wnut	ⓣ	0
公司简介	wntw	ⓣ	1
公司财务	wnmt	ⓦ/ⓣ	0
公子哥儿	wbsq	★/➆/ⓣ	1
公子王孙	wbgb	★/➆/ⓣ	0
公安人员	wpwk	ⓦ/ⓣ	0
公安分局	wpwn	ⓦ/ⓣ	1
公安局长	wpnt	ⓦ/ⓣ	4
公安干警	wpfa	ⓦ/ⓣ	1
公安机关	wpsu	ⓦ/ⓣ	31
公安部门	wpuu	ⓦ/ⓣ	4
公平交易	wguj	ⓦ/ⓣ	0
公平合理	wgwg	ⓣ	0
公平正义	wggy	ⓦ/ⓣ	2
公平竞争	wguq	ⓦ/ⓣ	0
公序良俗	wyyw	➆/ⓦ/ⓣ	0
公开场合	wgfw	ⓣ	2
公开招标	wgrs	ⓦ/ⓣ	0
公报私仇	wrtw	★/➆/ⓣ	0
公教人员	wfwk	➆/ⓣ	0
公文旅行	wyyt	★/ⓣ	0
公款吃喝	wfkk	ⓣ	1
公正不阿	wggb	ⓣ	1
公正司法	wgni	ⓦ/ⓣ	1
公正无私	wgft	★/ⓣ	1
公民权利	wnst	ⓦ/ⓣ	0
公用事业	wego	★/➆/ⓦ/ⓣ	6
公用电话	wejy	ⓦ/ⓣ	1
公益广告	wuyt	ⓣ	1
公益活动	wuif	ⓦ/ⓣ	0
公私兼顾	wtud	★/ⓣ	0
公私合营	wtwa	★/➆/ⓦ/ⓣ	1
公立医院	wuab	ⓦ/ⓣ	0
公立学校	wuis	ⓦ/ⓣ	5
公而忘私	wdyt	★/ⓣ	0
公职人员	wbwk	ⓦ/ⓣ	0
公诸同好	wymv	➆/ⓣ	0
六中全会	ukww	ⓣ	4
六亲不认	uugy	★/➆/ⓣ	1
六十年代	ufrw	ⓦ/ⓣ	1
